"ens_gene","target_id","pval","qval","b","se_b","mean_obs","var_obs","tech_var","sigma_sq","smooth_sigma_sq","final_sigma_sq","D0_PF_1","D0_PF_2","D7_PF_1","D7_PF_2"
"ENSMUSG00000029468","P2rx7",8.46462210717082e-30,1.16836876373782e-28,1.99044399998503,0.175548414982062,5.15995939873004,1.32856200179801,0.0216085975893713,-0.00969925343055659,0.00920864841334287,0.00920864841334287,66.8236950650747,61.0569363960179,426.020214154398,519.954795571644
"ENSMUSG00000048537","Phldb1",9.05186981246931e-30,1.24833800410291e-28,-0.678150743568229,0.0598409082399368,8.18780604998306,0.15563319204669,0.00164952563077828,0.00185604693818484,0.00193140866820225,0.00193140866820225,4941.78456911889,5156.85885108886,2707.52568883924,2424.2561367097
"ENSMUSG00000032418","Me1",9.23240557345225e-30,1.27212745899823e-28,-0.594760743981937,0.0524904763127248,8.13074938332268,0.118202044986153,0.000799112237663759,-0.000366216049406836,0.00195613786587296,0.00195613786587296,4534.26979858513,4612.94391591081,2571.17972076185,2475.55902017479
"ENSMUSG00000001666","Ddt",9.89443607488581e-30,1.3621627125008e-28,0.805892423410714,0.0711619583048063,6.47716590539936,0.217456666919183,0.00150067653948505,-4.69752161079402e-05,0.00356334777028995,0.00356334777028995,421.875500972645,446.493769603519,997.381581466719,947.722918569735
"ENSMUSG00000067279","Ppp1r3c",9.91555159333697e-30,1.36388369092711e-28,2.65193179080012,0.23417489369857,4.14348667741645,2.34484768105995,0.033457422936864,-0.0325570128750991,0.0213804579018726,0.0213804579018726,16.1782942398522,16.2925181018283,229.859338281749,244.012080217859
"ENSMUSG00000074361","C5ar2",1.02015711382354e-29,1.40200758906721e-28,2.20873031129002,0.19508157847763,4.43811834391918,1.64928250781732,0.0213702019975511,0.0133087657227782,0.0166866202637727,0.0166866202637727,31.6023114151902,23.9976781164126,224.116554506721,289.700554999534
"ENSMUSG00000067369","Trmt2b",1.07328558626757e-29,1.47374305306055e-28,0.856788884524974,0.0757038811874252,6.88434582569555,0.245696812451662,0.00281925009348455,-0.00131762773876675,0.00291182753335525,0.00291182753335525,619.201846625254,653.210306586154,1457.27732047191,1541.46424194602
"ENSMUSG00000001270","Ckb",1.12401493168065e-29,1.54206277282219e-28,1.0740866473055,0.0949377827691988,7.8522958617373,0.390562830371412,0.00025770495135484,0.00875547764577675,0.00208877050270853,0.00875547764577675,1454.41358619409,1552.28176620447,4024.00037809892,4809.83649626832
"ENSMUSG00000030223","Ptpro",1.1406494364275e-29,1.56352916688487e-28,3.44086306306367,0.304170174562578,5.37160517427037,3.98950811140502,0.0847841473397332,-0.0202912896101404,0.00773534775369604,0.00773534775369604,35.4826050614494,40.7359998061732,940.924325860473,1535.10457571835
"ENSMUSG00000062563","Cys1",1.17504098997762e-29,1.60927759111813e-28,1.85881908811077,0.164356326970911,5.05551015506778,1.16974480225189,0.0164852344278358,0.0105277677875332,0.0100372350478381,0.0105277677875332,54.9200489444147,68.7179207474869,448.033915177746,351.578830384514
"ENSMUSG00000033065","Pfkm",1.21938024079821e-29,1.66855902958663e-28,0.600590593956855,0.0531193395512153,7.47170181374751,0.122010493472133,0.000499094071423949,0.00216211536205029,0.00232257016293335,0.00232257016293335,1273.00736575289,1329.96389717542,2486.20978923406,2264.38321426634
"ENSMUSG00000033684","Qsox1",1.23381128796447e-29,1.68684804067819e-28,-0.483882402688635,0.0428009724889788,9.24692288872628,0.0788484277469276,0.000175848374908975,0.00102570342961853,0.00165607487109335,0.00165607487109335,12928.8233562706,13499.9060404717,8366.77623895373,7925.30906472415
"ENSMUSG00000062901","Klhl24",1.25471187229513e-29,1.71394291304371e-28,0.647878122627633,0.0573144028986658,7.23110478042063,0.140704239801314,0.000755196518684328,0.000428132293533749,0.00252974426094626,0.00252974426094626,985.878005026269,1012.11541726216,1850.06645270613,1971.57313583313
"ENSMUSG00000030878","Cdr2",1.26744426612278e-29,1.72984289838413e-28,-0.603261156815289,0.0533715574182857,7.58338100498017,0.122990049941577,0.000605008566231929,0.00191805468507315,0.00224351457502143,0.00224351457502143,2638.79642255502,2674.63603639032,1527.21089724092,1382.45128196053
"ENSMUSG00000051212","Gpr183",1.42368869212551e-29,1.94141596672964e-28,2.85395777249839,0.252722874557745,5.34951555511851,2.75760422328448,0.00976140854137491,0.0541074427833548,0.00787642448765104,0.0541074427833548,39.5469414751942,63.2533055718038,793.750719879339,967.846234141426
"ENSMUSG00000004070","Hmox2",1.54111943278015e-29,2.09974207054865e-28,0.958141884529867,0.084897488325128,7.40546243037818,0.310817012646093,0.000695647981442365,0.00651193554247288,0.00237515597149638,0.00651193554247288,1001.99016193321,1034.89743858828,2442.99818724904,2886.23322690799
"ENSMUSG00000028070","Naxe",1.5557104881113e-29,2.11779952259485e-28,0.574484948141273,0.0509067717416811,7.73617701161967,0.11021560569194,0.000440769509939846,-0.000133838792470176,0.00215072989921977,0.00215072989921977,1699.61968930891,1735.63236955359,3008.55301386506,3094.23721889706
"ENSMUSG00000027765","P2ry1",1.5797821361493e-29,2.14872085734671e-28,2.83786391500284,0.251501416162544,4.25765451386944,2.70612624004751,0.0438323259420193,-0.0113787659083781,0.019420636389746,0.019420636389746,18.3921867088817,14.9668137124741,250.827941116226,338.640446511261
"ENSMUSG00000007659","Bcl2l1",1.63763030365814e-29,2.22549038347774e-28,1.02554905958973,0.0909132268979177,7.31333322878987,0.356093767758456,0.00109380626781588,0.00717140855717639,0.002455210572321,0.00717140855717639,867.800527849022,928.937452193268,2302.11334714162,2725.02274681795
"ENSMUSG00000025964","Adam23",1.80565366894545e-29,2.45172460435201e-28,1.16889080540168,0.103699249328568,8.85530109272833,0.462604261191735,0.000913501588773134,0.00984003272253534,0.00172024239246558,0.00984003272253534,4290.32634069479,3559.36095846799,13158.2918673068,12023.3516506856
"ENSMUSG00000031538","Plat",2.19765442471269e-29,2.98142800788786e-28,-0.607728368119274,0.0539981128813331,7.4306872149156,0.124233945853354,0.00056121867906553,0.00112281539250761,0.00235457751567967,0.00235457751567967,2378.14505315927,2196.43063392103,1257.24832819708,1231.71384133376
"ENSMUSG00000021939","Ctsb",2.27792188852804e-29,3.0876763132856e-28,2.46610445814766,0.219180857794156,10.4477203733964,2.05925056511417,0.000112665329840747,0.0479275830935412,0.00170597014198748,0.0479275830935412,9861.47819541511,10227.601221109,95067.7999180464,147147.527100882
"ENSMUSG00000052485","Tmem171",2.38580526671413e-29,3.23114362554475e-28,2.89653122923855,0.257529475856459,3.80220375116428,2.81691988841195,0.0378593089912692,-0.00742605735042444,0.0284621219436334,0.0284621219436334,9.24643563249051,10.869958196133,162.532404757312,222.459412535307
"ENSMUSG00000029478","Ncor2",2.40122419267705e-29,3.24924627508231e-28,-0.525666961641713,0.0467392088649751,9.27281872191438,0.0934454915178922,0.000531294860766107,0.00147406513525706,0.00165325878455766,0.00165325878455766,13567.7956430861,14126.0778778765,7863.09449192901,8517.79418547291
"ENSMUSG00000047921","Trappc9",2.40889173602404e-29,3.25683808409331e-28,0.626343819160734,0.0556921946707533,7.33856466576952,0.132757652771581,0.000668733700202975,0.00231445555674275,0.00243288684704211,0.00243288684704211,1083.11592596575,1167.12459694608,2021.55525868283,2189.38305702781
"ENSMUSG00000041515","Irf8",2.54361821066511e-29,3.43605490710324e-28,3.38988875778309,0.301545239258416,4.59015374557827,3.89106828426099,0.0119691846953811,0.0789603466240346,0.0146954723446293,0.0789603466240346,13.5223736829496,22.8305709655614,455.93517839611,630.149068149488
"ENSMUSG00000025784","Clec3b",2.88971200547143e-29,3.90024897447772e-28,4.77059670209202,0.424790866562414,3.5745281034346,7.64224250388466,0.146088864803606,-0.0620215559822639,0.0343584155112411,0.0343584155112411,2.69638237330869,2.87515025326381,289.871874877476,516.731463990761
"ENSMUSG00000052821","Cysltr1",2.94377575275421e-29,3.96983455856939e-28,3.16993926236805,0.282303816981607,4.41586415071953,3.36814336856112,0.062694308362095,-0.0347367190716716,0.0170011367202894,0.0170011367202894,19.5265494002084,13.8640732487169,395.813609660476,410.857111798044
"ENSMUSG00000020475","Pgam2",3.14208715391752e-29,4.2336616017721e-28,1.41511546985937,0.126089992089058,4.98364846648473,0.670051780086915,0.00525224288220883,-0.00145046926949519,0.0106464432228098,0.0106464432228098,70.105941706026,72.8371397493499,313.650427113519,278.870948820411
"ENSMUSG00000063895","Nupl1",3.37144484470349e-29,4.53883629093076e-28,-0.595036138582435,0.0530485176412903,7.64193360282084,0.119872946752466,0.000608010757167882,0.00216740626198401,0.0022061344667704,0.0022061344667704,2897.74133128717,2715.84892252973,1484.07012268373,1612.66043579502
"ENSMUSG00000114797","Nupl1",3.37144484470349e-29,4.53883629093076e-28,-0.595036138582435,0.0530485176412903,7.64193360282084,0.119872946752466,0.000608010757167882,0.00216740626198401,0.0022061344667704,0.0022061344667704,2897.74133128717,2715.84892252973,1484.07012268373,1612.66043579502
"ENSMUSG00000043740","B430306N03Rik",3.45820640885206e-29,4.65168427059862e-28,3.92112007253833,0.349644815613551,5.03318307425932,5.20656187247795,0.0221742270520475,0.100077270033386,0.0102231074859245,0.100077270033386,16.6608393206278,26.6836603850303,836.974070312548,1417.63218016058
"ENSMUSG00000034667","Xpot",3.49514146620021e-29,4.69737518615295e-28,-0.772295215654093,0.0688710492924123,6.7333179680513,0.199015221029895,0.00161158110328039,-0.00130869961953818,0.00313164032735749,0.00313164032735749,1214.54806066986,1256.3856585093,568.069999600441,572.689446648297
"ENSMUSG00000038543","BC028528",3.49837651917941e-29,4.69773511888451e-28,1.42117156569422,0.126736887013792,5.32301794627581,0.678784920926724,0.00801272783882431,0.000300343982378524,0.00804951069112237,0.00804951069112237,99.742030607668,100.718015422202,380.407467898019,456.485188015986
"ENSMUSG00000032089","Il10ra",3.70712285247424e-29,4.97382788138748e-28,3.41673693772621,0.304836365934881,5.40227273630084,3.95331390720514,0.0129777309179942,0.0799474790783902,0.00754430101963194,0.0799474790783902,44.4430502818571,35.460186499026,921.850403245091,1626.27891361069
"ENSMUSG00000036782","Klhl13",3.74974972131167e-29,5.02676016831553e-28,1.00908147703068,0.0900369317355579,6.69503943945116,0.342690094168074,0.00491638344370767,-3.9558348062874e-06,0.00319026563264584,0.00319026563264584,480.673841832523,494.60446441746,1433.46816339659,1249.57588477975
"ENSMUSG00000024900","Cpt1a",3.78122104678041e-29,5.06466088093294e-28,0.691725935205637,0.0617244440524688,8.11932530305865,0.162034861141096,0.000287349897088381,0.00352255709649797,0.00196122751996468,0.00352255709649797,2334.16834116089,2418.95974641262,4473.7647564098,5035.05599138617
"ENSMUSG00000026480","Ncf2",3.79746359991818e-29,5.08211696651772e-28,3.0025540409905,0.267934518508766,6.34136619958716,3.05296952716181,0.0209483119928597,0.0508405942156645,0.0038509724824627,0.0508405942156645,148.892782466303,106.582481943113,2064.14694791402,3141.36521141875
"ENSMUSG00000036022","Fam122b",3.8465204754032e-29,5.14342163569117e-28,1.09911227489701,0.0980898209352677,5.87836954987571,0.409097006257167,0.00322868984719194,0.00639292312392093,0.00524060820515405,0.00639292312392093,203.212761697162,208.203764988283,681.661230345168,560.985155503889
"ENSMUSG00000022885","St6gal1",3.97097100250142e-29,5.30535130055717e-28,2.1872409605315,0.195248552996454,5.19472341183766,1.62008900477372,0.0125092480297276,0.0256127494174814,0.008947835721934,0.0256127494174814,54.8095206163554,65.4740053684041,451.702841152257,640.197189116036
"ENSMUSG00000022840","Adcy5",4.09189456719398e-29,5.46229972915811e-28,-0.81287656420871,0.072580311062206,6.51648889244381,0.221684224088394,0.0017784489862719,0.000363732826440116,0.00348945256761468,0.00348945256761468,968.900066142257,1062.84721028986,450.660180473576,449.064248468162
"ENSMUSG00000040111","Gramd1b",4.36714439730457e-29,5.82482140675029e-28,1.82066918684531,0.162648112462614,6.57598324346839,1.12258170163442,0.0219444912011698,0.00450991728648148,0.00338392185461392,0.00450991728648148,276.366269888587,300.696444276637,1523.68717127404,2086.36689998195
"ENSMUSG00000029465","Arpc3",4.6674838108361e-29,6.22016866104016e-28,1.01522954624844,0.0907425706501109,8.35237777044955,0.349053153277399,0.000175306518315351,0.00805890760987502,0.00186633281074192,0.00805890760987502,2515.63152831,2588.5546846391,6440.12870768334,7704.33742346688
"ENSMUSG00000047443","Erfe",4.73797910371864e-29,6.30880447183124e-28,-2.07832170534486,0.185785242736721,4.70258050675859,1.44100968793184,0.0211280488745795,-0.0193240724306042,0.0133881075441629,0.0133881075441629,298.777982042603,323.943001846284,39.0127808889879,37.9829436784515
"ENSMUSG00000000732","Icosl",4.7718796181324e-29,6.34860488355229e-28,1.64794402657538,0.147321268037548,5.05902603398541,0.907443972504061,0.0116953100199376,-0.00838910862658184,0.0100082459962534,0.0100082459962534,65.1382790561724,72.1714787624859,348.908484637502,368.11561734341
"ENSMUSG00000017760","Ctsa",5.24888338326244e-29,6.97735698772552e-28,1.28862715253162,0.115286542741445,8.274152666253,0.562380637372104,0.000213607934326506,0.0130773790029486,0.00189612877693009,0.0130773790029486,1962.33698110621,2158.78415265251,6723.96297385666,8294.64048796598
"ENSMUSG00000028741","Mrto4",5.67507860077861e-29,7.53757083955762e-28,-0.670927516815931,0.0600615254046862,6.8052444645899,0.150104055867607,0.000582788251637611,-0.000498570860623239,0.00302459858230015,0.00302459858230015,1256.11693536603,1267.55312268824,650.013352620862,639.712138551859
"ENSMUSG00000028034","Fubp1",5.74889796514165e-29,7.62921647813266e-28,-0.567457469378505,0.0508040930570736,8.24786587579633,0.108323448355068,0.000674455878381206,0.000806726877492565,0.00190659999297059,0.00190659999297059,5212.85508359266,4935.00522988613,2954.27976249606,2798.71664005117
"ENSMUSG00000031770","Herpud1",5.76595446227974e-29,7.64544313624899e-28,-0.634284857626467,0.0567884430230113,7.02883510746974,0.134273184538178,0.000490685559013081,-0.000239549058860106,0.00273424170196472,0.00273424170196472,1527.74827518961,1571.45859294382,827.428002731489,815.536561672255
"ENSMUSG00000022048","Dpysl2",6.36607045889129e-29,8.43411108829849e-28,0.601558161800597,0.0539008352337145,7.49193666180795,0.121420665183113,0.000597895218407989,0.0005969915418052,0.00230740482048405,0.00230740482048405,1372.50166413386,1283.27539637341,2402.76608785158,2442.1713238611
"ENSMUSG00000023886","Smoc2",6.39072166429906e-29,8.45969108605207e-28,1.67663217130759,0.150234278921534,8.2786688763231,0.952078704996584,0.000340365784636867,0.0222299727784364,0.0018943532047603,0.0222299727784364,1602.5499238698,1809.42789272069,10450.1075517353,7938.59469381045
"ENSMUSG00000028832","Stmn1",6.59168390393708e-29,8.71842435815638e-28,0.554902394623063,0.0497341823195087,7.76501279516104,0.103906596349379,0.000338714698431333,0.00156284604643245,0.0021347741925588,0.0021347741925588,1833.98640595047,1737.69650300287,3004.96755942804,3218.22164888434
"ENSMUSG00000022091","Sorbs3",7.00340335283218e-29,9.25524890501161e-28,0.551873465431612,0.0494866104760492,7.92168016716685,0.101863852423335,0.000394760572348222,0.000118857138904999,0.00205416404406,0.00205416404406,2058.23854495897,2124.73603716196,3573.57670747389,3690.93902850544
"ENSMUSG00000035697","Arhgap45",7.17368892929707e-29,9.47238057786749e-28,2.03117519811861,0.182170826719801,7.47043112078859,1.3973483685559,0.00108056910033435,0.0321056410074414,0.00232353593408056,0.0321056410074414,650.290989306424,620.603983878047,4044.95741569694,5805.73451057032
"ENSMUSG00000027555","Car13",7.65077917305e-29,1.00903418089849e-27,1.18109466806296,0.105983786229742,6.77978632674311,0.472483246937975,0.00134556017050082,0.00988700277309094,0.00306210638319177,0.00988700277309094,527.592151044068,449.481822926909,1481.06411070211,1701.93299647751
"ENSMUSG00000028249","Sdcbp",7.65443438137375e-29,1.00903418089849e-27,1.09197284630306,0.097986945033652,9.25103329775258,0.403869193285752,0.00116467207131165,0.00843676932571629,0.00165561630567344,0.00843676932571629,6061.60710623384,6004.09941237496,16303.222652638,19828.2998449567
"ENSMUSG00000034024","Cct2",7.82051450252983e-29,1.03006976376083e-27,-0.516240863731423,0.0463322342906136,7.91747837386385,0.0891333664989356,9.04557315138922e-05,0.00035727932380598,0.00205622020284642,0.00205622020284642,3570.32595427953,3535.12513295856,2163.96769051319,2076.72083910113
"ENSMUSG00000004626","Stxbp2",7.93197665110502e-29,1.04388241346878e-27,2.18745008040117,0.196344227827967,5.77508616645645,1.62067998861661,0.0214915376776478,0.0170595181237129,0.00564692940136782,0.0170595181237129,97.9215837636998,117.828200678004,808.184300296768,1143.41721739888
"ENSMUSG00000046434","Hnrnpa1",7.98566741183168e-29,1.05007546897109e-27,-0.457867323162263,0.0411001169562664,9.95223631344633,0.0703315054280568,4.88977478181462e-05,0.000627117584378762,0.00164032186600063,0.00164032186600063,26791.7711421201,26015.6093460057,17063.8943820126,16347.4196862305
"ENSMUSG00000031750","Il34",8.00901594659275e-29,1.05227170511582e-27,1.34222687051755,0.120486800755918,5.27584135783991,0.608619100594016,0.0061488996298933,0.0059932652914592,0.00836816952650297,0.00836816952650297,91.7570926170868,107.796916358663,354.222245624098,412.139573958275
"ENSMUSG00000063316","Rpl27",9.1060357145111e-29,1.19541258235605e-27,-0.677999914565533,0.0609241300778103,7.14465219988805,0.153979571659882,0.00109923469764138,2.81807167476391e-05,0.00261251492809657,0.00261251492809657,1719.54709378391,1838.90488238742,901.118303542659,903.756646877021
"ENSMUSG00000038777","Sema6c",9.53690250779671e-29,1.25093819804008e-27,1.1576849021076,0.10406650487163,6.49041044869596,0.448190689025554,0.00729178232717548,-0.0051229150727895,0.00353805510902145,0.00353805510902145,363.978353371775,373.654507133745,1228.48430524838,1123.40269942432
"ENSMUSG00000045930","Clec14a",9.89267350927416e-29,1.29652985926183e-27,2.85217898650366,0.25646312506955,3.98771638560962,2.72452679771667,0.041401094116345,-0.022073383067848,0.0243722404040945,0.0243722404040945,10.7855294932348,14.3757512663191,227.594714259268,220.431080869075
"ENSMUSG00000029816","Gpnmb",1.0374515836412e-28,1.35729413853482e-27,2.64004249498593,0.237478780862876,9.12639460614256,2.36087223935059,0.000125239794197868,0.0562709315659201,0.00167147564189569,0.0562709315659201,2509.40924951583,2403.15275704783,27171.0035242875,43603.6526348082
"ENSMUSG00000060260","Pwwp2b",1.03820313401066e-28,1.35729413853482e-27,1.11425094678271,0.100230392188382,6.64203361596869,0.420549145147545,0.00175547059253164,0.00829066092570527,0.00327405891542961,0.00829066092570527,424.336969606348,453.506171131734,1217.0401955691,1470.54793900261
"ENSMUSG00000026228","Htr2b",1.03780239902628e-28,1.35729413853482e-27,3.27464620499805,0.294563856687539,3.4956114278604,3.59475003131617,0.0501185050178581,-0.0196473419976575,0.0366493606487791,0.0366493606487791,7.12966965723976,4.88992840345141,171.873885423211,166.201233729556
"ENSMUSG00000110798","Pwwp2b",1.03820313401066e-28,1.35729413853482e-27,1.11425094678271,0.100230392188382,6.64203361596869,0.420549145147545,0.00175547059253164,0.00829066092570527,0.00327405891542961,0.00829066092570527,424.336969606348,453.506171131734,1217.0401955691,1470.54793900261
"ENSMUSG00000015354","Pcolce2",1.17476990651253e-28,1.53456742243452e-27,-2.70508527322281,0.243572721778002,5.5719927217455,2.45926916141071,0.052741815584728,-0.0225812411721405,0.00658585520961603,0.00658585520961603,926.002768245984,1115.66466700863,58.2244951614901,78.2314926733712
"ENSMUSG00000037762","Slc16a9",1.21326143785479e-28,1.58354122705004e-27,1.54428793563097,0.139087665515482,4.96783643085572,0.799309312235338,0.00856063338262615,-0.00200927909730607,0.0107847453159203,0.0107847453159203,71.1394926370543,61.0431423826159,319.381536148256,301.978460393854
"ENSMUSG00000024803","Ankrd1",1.22665376852771e-28,1.59970201510137e-27,-1.69713440829042,0.15286742459746,7.07477254761863,0.975667366269801,0.00109212045333519,0.0222763290497248,0.00268417243659693,0.0222763290497248,2778.17263863239,2742.89334161368,588.802245844874,433.685335849389
"ENSMUSG00000001665","Gstt3",1.28549882594392e-28,1.6750631615098e-27,1.24955608173381,0.112594796207157,5.28241541302647,0.525296564587305,0.00435463362642155,0.00289501255556393,0.00832295450650964,0.00832295450650964,107.222902988159,102.601354364227,398.701805286038,338.133987462039
"ENSMUSG00000025047","Pdcd11",1.30836774437178e-28,1.70346037244194e-27,-0.543659096523684,0.0489949051229778,8.01737411360831,0.0989593186562998,0.00039214289753215,0.000264228470442779,0.00200835783047745,0.00200835783047745,4014.00327897904,3946.60793483183,2255.53418565581,2367.32091249254
"ENSMUSG00000022558","Mroh1",1.33267194444871e-28,1.73367807925324e-27,1.05155091517786,0.0947804972124636,6.85732552662222,0.37457533750503,0.00220180033737816,0.00678154231446365,0.00294915846387975,0.00678154231446365,578.914371011069,544.661591987148,1469.99010356404,1759.11610209687
"ENSMUSG00000040229","Gpr34",1.36853695988295e-28,1.77887332913521e-27,4.78422287376848,0.431313502713114,3.46124946452567,7.66388272151084,0.148342224081305,-0.0969123947598323,0.0376891135413503,0.0376891135413503,2.85470516933354,2.02922306517335,291.256785744387,415.548264165318
"ENSMUSG00000026628","Atf3",1.37205575274782e-28,1.78198414089446e-27,1.79830951639558,0.162126902783535,6.50466219855045,1.09549579399043,0.003066799350112,0.0232183332560699,0.00351130272525376,0.0232183332560699,266.729343171692,276.192734235659,1397.26035961201,1928.98309959338
"ENSMUSG00000064373","Selenop",1.39697803635546e-28,1.81286526816227e-27,4.33550581273763,0.390925017326108,6.86741190071556,6.36741846354152,0.00225524708730393,0.150567122084114,0.0029350497794829,0.150567122084114,120.798996344645,99.0897698469879,5749.05961353073,12251.5809162603
"ENSMUSG00000051457","Spn",1.40143333598056e-28,1.81715745906996e-27,2.19625111241918,0.198037228529823,4.10626780618461,1.62341934866961,0.0171578883070305,0.00621166029614031,0.0220608555767428,0.0220608555767428,18.7295322513767,20.8240866947328,157.173783583111,209.741839961701
"ENSMUSG00000005881","Ergic3",1.42091227870168e-28,1.84090697188257e-27,0.544850458764133,0.0491349509619008,7.66017522686278,0.0994138249179266,0.000219261443901727,0.000470464725245197,0.00219498196212667,0.00219498196212667,1573.67621202818,1658.57022749799,2786.08515063681,2786.2428280322
"ENSMUSG00000032691","Nlrp3",1.42845073356154e-28,1.84916042630795e-27,2.91515133079184,0.262901371467237,5.36233170942026,2.87878051455205,0.0474555870319327,0.0216615440874212,0.00779421841816346,0.0216615440874212,37.7493532263217,63.9175065518082,884.350728131476,947.539139342082
"ENSMUSG00000028398","Dmac1",1.47265014236245e-28,1.90482002074202e-27,0.675043547520164,0.0608934172006535,6.9671235969166,0.153781899134669,0.000902038488042159,0.00192891468965738,0.00280596977033069,0.00280596977033069,763.975005770796,749.4558326841,1410.86076600522,1566.59856543231
"ENSMUSG00000056947","Mab21l1",1.49478433206479e-28,1.93187147308161e-27,1.15921948176246,0.104581901856571,6.4902261355442,0.455221518429833,0.00185799032071026,0.00907938387522721,0.0035384041941847,0.00907938387522721,392.172802932856,346.129361542297,1278.44604566329,1080.75765386947
"ENSMUSG00000022772","Senp5",1.57290762403489e-28,2.03118054679612e-27,-0.660549632311791,0.0596176754040752,7.05984442805676,0.146660327844986,0.000854106572422118,0.000973476821436404,0.00270016064816356,0.00270016064816356,1654.2446463102,1585.28765291384,867.894056071206,805.830437448085
"ENSMUSG00000029163","Emilin1",1.58908346474838e-28,2.05039685524828e-27,0.712705579584128,0.0643303113062294,9.21844243620236,0.172075340358621,0.00117105461548659,0.00296733433726979,0.00165937243956541,0.00296733433726979,6877.02851011932,7245.20859461108,15268.8692904239,13574.5164754864
"ENSMUSG00000111640","AC109138.8",1.6356996904171e-28,2.10882715787325e-27,-2.34155517930072,0.211403125690099,6.16076865339391,1.85742107360436,0.00391623134991006,0.0407750502016338,0.00431809076141956,0.0407750502016338,1562.36272731126,1492.91091281958,118.582110944998,180.802854884619
"ENSMUSG00000034327","Kctd9",1.79266504944238e-28,2.30931432569339e-27,-0.841551966778113,0.0760343746015691,7.19224203376299,0.236083302289543,0.00321495411138359,-0.00319485707112526,0.00256627200966814,0.00256627200966814,2030.45434094195,2017.32394350728,869.393647911843,874.79514701127
"ENSMUSG00000029309","Sparcl1",1.91069463732371e-28,2.45935914618772e-27,2.95562580074581,0.26717932980081,3.74874659185062,2.91253597785549,0.041629061970267,-0.0406870322041721,0.0297557323025431,0.0297557323025431,9.18866950811499,9.18821571437615,191.45327570468,180.024589378773
"ENSMUSG00000027947","Il6ra",1.99077426949682e-28,2.56035241548933e-27,2.18070480442156,0.197194536519883,6.62297771122835,1.61108160483128,0.00298632866835683,0.0358993565649346,0.00330506939833434,0.0358993565649346,248.239272434995,256.440712807123,1838.18108568116,2723.49936610056
"ENSMUSG00000025498","Irf7",2.06233334670699e-28,2.65023226826827e-27,2.80457902995647,0.253682275314056,5.17772972750157,2.6647909762962,0.00512645885321574,0.0592282379553009,0.00907439655857718,0.0592282379553009,35.471653777703,52.3865573292522,849.297312927656,610.465577301729
"ENSMUSG00000068762","Gstm6",2.08648113673836e-28,2.67908916113882e-27,2.177438358268,0.196974201246441,4.30440041542501,1.59194189544723,0.020127622848873,-0.00283368170645555,0.0186712131078004,0.0186712131078004,26.2061572409623,22.7537945573904,245.403383295309,196.125416803383
"ENSMUSG00000033540","Idua",2.2939983241982e-28,2.94315895208313e-27,1.02504914466427,0.092798873721868,6.75837798389342,0.355983003635013,0.00132564953593591,0.00728598142811128,0.00309394815146152,0.00728598142811128,523.283151334587,507.574991519587,1311.56962443834,1575.18295098643
"ENSMUSG00000021319","Sfrp4",2.32663226027978e-28,2.98261068378539e-27,2.64409151742224,0.239400130537241,4.27789736981524,2.36861493250224,0.0307529514779294,0.0265594710233187,0.0190924369922212,0.0265594710233187,22.5988542478935,15.4893073077856,231.492689337701,314.691502125433
"ENSMUSG00000036820","Amdhd2",2.37326826933829e-28,3.03993391910711e-27,1.34803635477441,0.122072997187386,6.87425287486744,0.615668549026033,0.00157767623072233,0.0133241404115891,0.00292559928757347,0.0133241404115891,475.937380481284,509.358428533062,1686.99267351026,2133.05103556793
"ENSMUSG00000036565","Ttyh3",2.52410984432013e-28,3.23053411926243e-27,0.904692283149386,0.0819665573757095,7.06815908155522,0.277301720082034,0.000453986222250239,0.00626453030577524,0.0026912233707126,0.00626453030577524,763.882102785228,729.144975771967,1705.49994957349,1995.90580987398
"ENSMUSG00000004451","Ralb",2.749029819597e-28,3.51556058997251e-27,0.642293741380599,0.058233323004455,8.06414292704276,0.139774496677657,0.000281132621883651,0.00310998728625754,0.00198646906906521,0.00310998728625754,2310.99642521479,2298.75794166197,4133.9806461966,4644.10957683443
"ENSMUSG00000023336","Wfdc1",2.83197798190972e-28,3.61871472232403e-27,3.36816841115171,0.305447784742551,3.8413268021959,3.78370052027495,0.0657493993697416,-0.0624778418974442,0.02754894983439,0.02754894983439,8.5473531517803,7.76486128511783,241.853901843688,259.432752503983
"ENSMUSG00000059479","B3gnt8",2.9172195003783e-28,3.72463057499914e-27,2.40115079666735,0.2178049326986,5.16873299861917,1.95346770858398,0.0148956239974872,0.0325433647103546,0.00914212151169243,0.0325433647103546,54.0272487366073,50.7960959545381,469.933978931677,723.622926391225
"ENSMUSG00000021127","Zfp36l1",2.95281832568869e-28,3.76704429752646e-27,0.761160769816801,0.0690506340311252,6.85347145186277,0.196300565876102,0.000387511212999332,0.00438047884710106,0.00295460543632494,0.00438047884710106,669.54975994664,624.92421012829,1304.8351348253,1470.78077870336
"ENSMUSG00000005142","Man2b1",3.00146094339177e-28,3.82601688049746e-27,1.81125397725614,0.164334429744258,8.11209047385739,1.11155085990831,0.000255567777203222,0.0267502370221673,0.00196447488911028,0.0267502370221673,1311.7283302588,1384.48554796822,7013.14743947923,9698.92380123249
