D0_SAG_1,D0_SAG_2,D7_SAG_1,D7_SAG_2,target_id
1982.389318,2008.801185,1290.294111,1043.894067,Il1r1
11.19985651,3.742546013,12.75392511,11.99507784,Il1r2
620.1734825,620.9342996,739.1818058,551.5362856,Il1rap
0.399408721,1.935333363,1.146841044,4.613395784,Il1rapl1
5.863226359,4.743861915,10.19414138,8.084506692,Il1rapl2
3953.176431,4002.132511,466.5235394,363.4459829,Il1rl1
996.9309603,920.0181369,829.1268549,555.8242516,Il1rl2
193.9580976,97.35052276,181.0524488,266.9488445,Il1rn
0.97963886,0,1.050606746,0,Il2
0,0,0,0,Il20
4.23880067,6.683754189,3.035612044,0,Il20ra
76.35713008,70.10073369,74.97932266,52.62479081,Il20rb
0,0,0,0,Il21
17.35480588,13.71771724,79.25171783,130.0263053,Il21r
0,0,0,0,Il22
0.97719863,0,0,1.055556999,Il22ra1
0,0,0,0,Il22ra2
5.976909981,15.08457731,5.500750708,1.848137814,Il23a
4.885993148,0.924367856,2.097590086,2.111113999,Il23r
0,0,0,0,Il24
0,2.773103568,0,2.111113999,Il25
0,1.848735712,3.146385128,0,Il27
76.6288771,58.23517493,22.79522472,30.61115298,Il27ra
1.229357039,0.670346986,0.563860381,1.339967608,Il2ra
2.446291928,2.31408596,1.750892499,5.771781269,Il2rb
23.24262759,22.49355972,41.4705177,93.55984817,Il2rg
0,0,0,0,Il3
0,0,0,0,Il31
138.6642165,123.3148031,13.18166539,10.0450687,Il31ra
13.81660103,12.16148136,81.35636196,69.910825,Il33
108.9971983,105.9510835,443.7554715,420.6156876,Il34
282.0906635,300.6895483,385.2628646,341.4292804,Il3ra
55.40528117,65.5810523,69.47887577,56.37036344,Il4
7.908315914,2.922975355,11.03613359,5.535317157,Il4i1
776.7438679,730.1060567,1042.503131,860.3565013,Il4ra
3.908794519,2.773103568,1.048795043,1.055556999,Il5
3.298428254,2.021060775,1.469153324,0,Il5ra
45.25450135,29.87579611,6.528686177,2.146101102,Il6
165.7943691,176.0139001,370.1280154,499.297928,Il6ra
10952.51381,10618.67189,8137.219831,6566.511375,Il6st
196.5593315,198.1183528,229.2521855,206.3068999,Il7
9.81816677,10.24413988,33.66106427,57.00007796,Il7r
0,0,0,0,Il9
4.464305881,1.082032987,0.615547997,0.377052114,Il9r
0,2.629976975,2.097590039,7.167032371,Ildr1
161.5050378,156.230509,167.8155156,179.2136652,Ildr2
2395.156183,2415.732628,2165.226133,2426.586223,Ilf2
3342.286363,3278.022227,3374.717605,3389.533082,Ilf3
4654.077783,4473.979084,4551.415205,5016.055168,Ilk
619.6062511,658.1981375,698.5525585,748.1914564,Ilkap
0,0,0,0,Iltifb
1641.43599,1678.800723,1007.987224,931.8173664,Ilvbl
830.6188352,848.4507251,1062.429378,1231.65207,Immp1l
83.30859385,66.64294553,76.91029192,71.98059162,Immp2l
4690.763799,4795.744063,4388.621108,4350.126708,Immt
1297.71978,1360.669484,1129.552261,1160.052925,Imp3
546.2515645,566.5782402,450.1314704,455.2847637,Imp4
840.4825069,827.5315994,819.6227512,870.1787957,Impa1
682.0846435,665.5448563,894.6221715,865.5567394,Impa2
5057.002909,4896.376533,4661.893965,4155.727906,Impact
4870.35797,4810.410323,5064.631262,4405.894915,Impad1
1725.436265,1850.079156,1849.569017,1832.959829,Impdh1
1591.118997,1639.389663,1447.219401,1667.535653,Impdh2
3.430197714,3.193391359,0,7.286400138,Impdh2-ps
5.102569609,4.820576063,1.048795043,0,Impg1
20.9509945,13.23250767,76.4968028,18.68332562,Impg2
18.63546402,18.52288089,30.47632,29.73546466,Ina
490.5537121,598.0660028,766.6691763,869.7789674,Inafm1
878.5015681,882.7713025,462.5186139,471.8339787,Inafm2
44.83068129,41.65883922,29.20724631,48.06629565,Inca1
1564.495006,1553.862366,1941.319624,2276.836447,Incenp
5030.003245,5088.644983,3134.963928,3174.542537,Inf2
1256.891936,1268.68933,1377.544457,1398.261518,Ing1
610.4882017,714.1914701,838.8269699,666.1256031,Ing2
318.8772942,379.1405639,506.0550484,531.8387868,Ing3
992.2148726,942.5012291,1876.35306,2106.066386,Ing4
889.250753,940.9688932,761.4252011,811.4261266,Ing5
73.28989723,72.10069277,59.78131744,65.44453395,Inha
19768.78264,20368.82145,5191.312719,4884.897871,Inhba
9845.276194,9610.652599,1098.08841,1260.335057,Inhbb
0,0,0,0,Inhbc
19.46100132,15.79005578,18.57622994,16.06447391,Inhbe
365.0062195,358.3785538,248.4479579,275.1846967,Inip
2.640200386,0,0.945100829,0.953120466,Inmt
1247.442867,1122.368171,936.2373642,920.8724358,Ino80
411.1169749,355.970286,563.1011052,599.3330494,Ino80b
337.3303937,362.7999357,457.7127557,466.9811288,Ino80c
410.5128037,378.6666626,328.0783965,315.7284151,Ino80d
695.9618408,741.1140652,727.1176591,800.890573,Ino80e
210.298956,183.9651829,264.2561769,259.6408996,Inpp1
381.7858038,399.0560663,427.0247587,401.5174924,Inpp4a
46.65565696,43.55571675,167.5508166,135.2079021,Inpp4b
1586.879183,1575.629632,1404.041874,1426.186805,Inpp5a
412.5852993,447.3855045,297.7319702,331.797563,Inpp5b
112.5030969,120.3018306,1042.128142,1909.26614,Inpp5d
682.7226257,760.2763329,994.0767455,843.83373,Inpp5e
556.6581546,578.1305703,561.5590161,559.4078574,Inpp5f
3.168714277,0.860031462,3.38985705,0,Inpp5j
993.5419214,1062.694488,1144.042235,1170.610482,Inpp5k
1931.382369,1929.029809,1493.256241,1584.866166,Inppl1
0,0,0,0,Ins1
2.204942375,4.577315424,0,0,Ins2
68.52834553,60.55014549,352.8154296,457.2817303,Insc
1374.585115,1280.747248,4118.520593,3736.600425,Insig1
354.1425253,320.3465247,432.4096945,522.9624004,Insig2
1.62175612,7.016034949,0,6.211411433,Insl3
0,2.302261102,0,0.742297263,Insl5
14.65797945,16.63862141,8.390360342,19.00002599,Insl6
4.141627387,0,0,1.066709123,Insm1
0,0,0,0,Insm2
382.8679572,332.875446,244.7242977,228.5944984,Insr
11.59432227,12.33060469,2.481870488,1.614667749,Insrr
287.8243453,285.3722172,287.515446,286.4195413,Ints1
927.2731002,1001.116408,1042.088662,1016.341101,Ints10
551.6599135,597.0219896,441.9896361,491.8287396,Ints11
682.6489533,696.0725032,716.9208839,799.3673269,Ints12
538.915605,491.635186,418.0921686,413.1018695,Ints13
1558.344184,1574.860742,1455.944841,1565.334236,Ints14
142.9634423,142.4284412,132.5707663,131.2003536,Ints2
1570.912748,1536.761738,1465.187765,1479.389951,Ints3
470.3616495,414.4768818,416.7242038,471.5223168,Ints4
312.3353248,294.9280566,254.5079667,246.4823786,Ints5
649.7392931,827.4008582,664.3418368,520.7795574,Ints6
357.0439199,363.0762188,626.5299416,804.2423148,Ints6l
1271.368159,1294.43992,1015.370678,1244.340979,Ints7
1628.729875,1508.086767,1282.00856,1277.808438,Ints8
1020.612978,944.5294748,1171.398312,1189.700401,Ints9
77.87252613,73.69345277,63.35187008,50.15172543,Intu
536.4451144,559.8439049,498.9499632,487.9807597,Invs
767.5215791,649.6623979,804.2350899,820.9603918,Ip6k1
630.6550863,656.2776753,881.4338372,854.2628715,Ip6k2
23.45276711,24.95793211,44.0493918,71.77787595,Ip6k3
0,0.146774062,0,2.332546872,Ipcef1
257.1133821,310.0428818,240.5603696,195.5936068,Ipmk
683.8398658,688.134534,586.6518965,651.4501995,Ipo11
286.1872793,270.1675975,243.6054745,250.2175885,Ipo13
666.8430763,645.1124532,652.7965805,634.4607557,Ipo4
13747.23032,13457.87162,6583.286484,6921.287244,Ipo5
7487.540188,8016.237881,3539.282681,3728.387744,Ipo7
903.6888451,929.3656313,762.9250016,810.8433368,Ipo8
738.1526858,731.1589965,921.8079849,856.3676395,Ipo9
271.4714196,270.6185694,282.977259,326.9580771,Ipp
512.4939757,489.325151,363.9318805,383.8290932,Ippk
0,0,0.928923307,0,Iqca
74.62937977,61.47532783,94.6396301,84.82187469,Iqcb1
82.83977634,89.53448432,78.78074427,81.65507455,Iqcc
15.09556207,18.74212132,22.42488789,27.68814823,Iqcd
264.3860097,258.2247284,436.9350518,360.2449379,Iqce
0,0,0,0,Iqcf1
0,0,0,0,Iqcf3
0,0,0,0,Iqcf4
0,0,0,0,Iqcf5
0,0,0,0,Iqcf6
6.371604269,20.40794151,17.48538993,17.48149308,Iqcg
17.88783726,13.10428611,10.55842851,11.12447378,Iqch
0,0,0,0,Iqcj
49.09567848,48.86740698,28.74382218,44.06745605,Iqck
0,0,1.126674407,0,Iqcm
6162.130996,6061.834432,4601.047602,4525.237291,Iqgap1
681.1074449,664.6204885,1664.071923,1342.668503,Iqgap2
592.3332472,589.9011382,727.4172656,796.8488616,Iqgap3
413.7467673,400.6902022,637.6722202,694.2631829,Iqsec1
1799.806083,1790.554663,3591.933499,2851.701162,Iqsec2
3.251296497,5.810329929,3.45056983,5.791911771,Iqsec3
2.931595889,3.697471424,2.097590086,1.055556999,Iqub
507.8017544,511.6572074,558.510605,559.3879257,Irak1
324.5204234,330.2344471,409.4132735,418.7145912,Irak1bp1
273.3000908,274.3843837,196.0075774,161.383686,Irak2
185.3795946,183.3529089,378.0808942,287.6282859,Irak3
456.8739558,407.3846134,547.5538417,546.3872869,Irak4
2279.488561,2315.234972,2244.897985,2124.365295,Ireb2
325.8842584,294.4099846,489.0859146,551.0401307,Irf1
92.29555229,96.73272212,155.7526363,164.3791466,Irf2
1240.065061,1154.535452,1487.191371,1529.502092,Irf2bp1
3734.861829,3717.807517,2671.706877,2566.020473,Irf2bp2
2112.703437,2140.835955,1299.457058,1115.723748,Irf2bpl
728.6221526,739.8928901,842.8507907,834.9913429,Irf3
0,1.848382429,2.097158028,7.388898995,Irf4
60.70687851,52.0137581,264.9805161,325.9689594,Irf5
23.95523064,2.11009959,24.86073635,6.743615803,Irf6
47.3112655,44.63821655,822.8913819,637.7031524,Irf7
10.12750038,5.593682758,66.8503255,115.9259883,Irf8
845.3517109,818.6376878,3331.527363,3080.683609,Irf9
0.986663486,0.241061313,0,0,Irgc1
994.9422767,893.1403216,4052.12825,3374.906931,Irgm1
327.8941738,252.7150702,2885.784695,2263.318329,Irgm2
2447.866727,2553.311476,2817.4255,2832.774022,Irgq
2717.634938,2541.118198,6639.370363,4371.386954,Irs1
1427.687198,1357.89638,539.080652,422.2227997,Irs2
0.726096213,4.238014345,38.992553,43.62030022,Irs3
0,0,2.097590086,0,Irs4
129.9666889,106.3023034,173.0511821,56.53125651,Irx1
17.38833543,12.42788498,34.1046259,13.14988813,Irx2
1061.653562,1072.939519,1167.322733,1134.409659,Irx3
0,0,0,0,Irx4
597.279608,553.8270104,469.382983,537.543585,Irx5
0,2.04503808,1.915421144,0,Irx6
3521.637699,3494.240303,4302.742098,4258.031273,Isca1
528.615209,557.7239426,635.1627597,688.2393842,Isca2
1268.095401,1270.786526,2033.612093,2305.864279,Iscu
467.100945,383.6126602,8366.23777,6672.175792,Isg15
139.4243181,137.7775163,254.8847262,302.2707643,Isg20
1803.84844,1737.347898,1336.162877,1312.056054,Isg20l2
0.97719863,0,0,0,Isl1
10.7934943,2.940348833,6.284587122,1.055418724,Isl2
1669.388756,1592.305855,15694.64761,16279.82968,Islr
1.075710875,2.661924084,7.776594946,15.0181148,Islr2
110.985246,123.4035419,392.8787957,337.5793471,Ism1
21.49836985,20.85619553,25.64561384,31.42558668,Ism2
1076.205198,1080.879418,1988.961177,1896.371716,Isoc1
492.8841705,511.5434738,1573.798206,1727.699148,Isoc2a
79.73565785,99.56132485,136.7223884,162.4353358,Isoc2b
200.1025459,174.3012087,265.9179233,255.945542,Ispd
3544.59468,3581.360751,3829.188728,3925.957861,Ist1
0,0,0,0,Isx
234.449707,212.6376041,190.3460557,238.2144568,Isy1
130.3949834,131.3970017,312.9065039,372.7833294,Isyna1
1410.328238,1357.352098,1492.13393,1479.461137,Itch
3983.197177,3693.122963,6179.970933,6609.311374,Itfg1
288.1967753,286.9764458,352.9479138,316.2174925,Itfg2
506.8123052,484.1456872,873.9104981,836.3495908,Itga1
232.8945744,340.2717351,2467.200603,2963.445978,Itga10
10757.02846,10353.97339,13845.66871,12466.44985,Itga11
51.85462534,29.0178207,272.6877221,246.990057,Itga2
49.82687951,29.57388071,54.52479585,63.03250415,Itga2b
758.5646239,728.9870355,362.3412428,344.1437725,Itga3
25.04480298,20.48723479,76.92168843,113.2022389,Itga4
14895.05093,14649.49849,9281.928949,8366.783709,Itga5
482.0747301,510.7218395,742.7271936,1007.208449,Itga6
212.191485,196.4268051,163.6164917,126.8065221,Itga7
137.5699346,141.3159402,216.0162944,225.3535373,Itga8
132.536136,133.8724689,88.53491179,85.88620221,Itga9
36.7877332,34.42446288,29.69180447,53.02440865,Itgad
11.72283968,3.707905901,31.41784336,22.15595922,Itgae
24.58943735,79.39262469,56.48529744,108.7252781,Itgal
146.9514912,98.18954264,845.3695526,1576.578874,Itgam
1777.118931,1817.808141,1607.102079,1418.423229,Itgav
1.251606286,0.587483673,5.69290274,9.290292474,Itgax
49428.50984,50369.59361,23779.18898,23015.93542,Itgb1
644.2319346,670.0345635,979.5361127,920.2522008,Itgb1bp1
9.588560141,13.1049063,6.273320625,3.965815734,Itgb1bp2
138.8404758,89.80829546,802.4426616,1323.846376,Itgb2
0,0.934819441,0,0,Itgb2l
1146.78419,1088.2375,2361.885014,2090.873144,Itgb3
47.46552828,57.23849803,60.89773441,63.34692571,Itgb3bp
129.5918798,83.14492746,304.2605593,285.8677817,Itgb4
2569.483153,2539.479238,3234.99269,3292.723272,Itgb5
9.950803315,51.28951788,1.784249886,1.310456033,Itgb6
15.96626659,27.45272703,6.642330302,5.594651847,Itgb7
26.12154848,28.38214586,40.74150751,32.37927798,Itgb8
868.0327019,860.7245929,16365.38138,16896.97299,Itgbl1
0,1.977156023,1.121544171,0,Itih1
57.34138027,49.03461007,57.55221841,52.30365251,Itih2
7.817589038,7.394942848,1.048795043,3.166670998,Itih3
2.744465481,6.943068915,2.314162924,0,Itih4
91.97867838,81.0572362,734.5676157,495.8179782,Itih5
0.139550346,0.132178772,1.048795043,2.86562822,Itih5l-ps
2.653340901,0,0,0,Itk
0,0,0,0,Itln1
3840.390615,3692.849585,16191.29787,16205.96661,Itm2a
12204.23369,11486.19498,31393.58202,31282.48723,Itm2b
5782.23799,5689.039548,11970.56525,12029.66269,Itm2c
433.4984451,431.6359701,549.8679751,581.5341904,Itpa
0,0,0,3.194276762,Itpa-ps1
0,0,0,0,Itpa-ps2
0,0,0,0,Itpa-ps3
11.86283533,11.33133146,14.69524144,19.77705182,Itpk1
1.954397259,0,1.048795043,1.055556999,Itpka
1324.95306,1246.210828,2142.877318,1933.279879,Itpkb
382.4627863,381.5982214,279.6099802,343.2288855,Itpkc
418.9514842,466.1104309,714.7490433,660.9116529,Itpr1
130.9524455,123.6318007,155.3420876,143.156047,Itpr2
2243.648054,2207.39044,1610.949186,1421.835278,Itpr3
334.98112,311.0692792,343.5297156,308.3547134,Itpripl1
8261.237215,8747.293021,7022.731606,6282.67526,Itpripl2
1319.313183,1399.903365,1328.994563,1259.635448,Itsn1
603.8578943,640.3760904,550.9629216,520.3776428,Itsn2
614.3210304,607.7681879,867.1600108,946.7127836,Ivd
35.17915067,23.1091964,1.144834726,1.055556999,Ivl
3166.606989,3279.823157,3217.80966,3491.777073,Ivns1abp
412.3771614,422.0330357,337.9899715,329.0308942,Iws1
3.280918342,3.616118418,4.937695799,2.024552034,Iyd
1.554982178,1.243677397,5.640150758,5.745240679,Izumo1
0,0,3.146385128,1.055556999,Izumo1r
0,0,0,0,Izumo2
0,0,0,0,Izumo3
119.1785489,112.7368751,171.2935062,218.4307424,Izumo4
51.30878434,58.41287038,26.78681652,23.881695,Jade1
587.6832575,538.4245792,629.9672599,719.6215353,Jade2
180.6698703,183.0490254,197.6679217,192.2613423,Jade3
1062.73034,1095.835788,1050.239395,691.1351391,Jag1
2.89666252,2.708003942,3.684265534,7.222022895,Jag2
1602.919707,1553.81173,1361.701731,1567.217975,Jagn1
1020.72734,1005.541657,789.3075977,747.5729071,Jak1
1953.781811,1979.185573,1413.800964,1307.959699,Jak2
224.4295023,206.1377556,275.6259276,248.8238546,Jak3
3.59485703,3.885042704,0,2.215771738,Jakmip1
39.08794519,44.36965709,17.82951573,23.22225398,Jakmip2
16.43973412,12.11419332,18.54996355,10.49506149,Jakmip3
162.6356183,215.0871472,367.7788459,232.7884013,Jam2
690.0123427,755.3618412,720.9415047,711.2124127,Jam3
2.499772389,4.494962171,0.298857003,2.291266204,Jaml
33.00647731,35.50155589,70.87037223,64.79852993,Jarid2
279.5799388,282.8948151,500.8070127,467.2178625,Jazf1
4001.628389,3874.025685,5293.268581,4487.172804,Jcad
0.759914679,2.147392137,3.043810667,2.996617598,Jchain
2577.617221,2620.775875,2031.349314,1990.415654,Jdp2
0.97719863,1.447392149,0,0,Jhy
477.6203282,466.8509002,546.2594702,530.5399307,Jkamp
869.4510784,957.6821017,1078.439691,986.5337166,Jmjd1c
621.0706926,610.3404557,477.956321,441.607448,Jmjd4
1461.766873,1364.956786,1165.288262,1207.069871,Jmjd6
92.61336361,99.18739132,136.6144021,143.0766409,Jmjd7
323.8119168,288.0541362,545.1838928,590.9101652,Jmjd8
1097.601897,1095.932289,866.2567808,790.9305412,Jmy
2248.220623,2333.73148,2110.175626,2140.669594,Josd1
888.1682445,922.8067607,1138.617505,1095.898112,Josd2
47.75790506,37.31375639,41.87961892,52.49472444,Jph1
9327.873541,9297.646299,5255.194619,6059.288036,Jph2
9.767211218,13.63577978,13.37709197,8.65213729,Jph3
124.9613505,149.0881949,131.2157457,163.0246899,Jph4
1337.396562,1387.105973,1615.678832,1773.663004,Jpt1
2917.702499,2951.024804,5010.521796,4848.47685,Jpt2
539.4136436,581.4273814,488.7384899,447.5561677,Jrk
563.8436093,513.0241601,416.371632,438.0561547,Jrkl
3.264938466,5.146803509,10.50649161,16.70425113,Jsrp1
669.900758,651.7332472,850.3944784,1007.529213,Jtb
5237.784655,5232.846433,2116.468396,2437.281111,Jun
2296.5745,2122.58537,593.0788813,619.9590085,Junb
3321.498142,3148.396918,4235.034383,4670.839722,Jund
477.8876922,474.982397,879.7923855,801.6482983,Jup
26.30871375,33.56783959,22.14745332,22.30715474,K230010J24Rik
1703.372548,1700.22046,2164.74802,2228.286809,Kalrn
486.2299022,472.561543,387.4137648,430.5795967,Kank1
4176.436623,4144.58977,4462.204026,4213.923191,Kank2
40.60816078,27.41265121,39.29952927,69.34196644,Kank3
88.56101362,90.08088275,1398.871483,1003.000741,Kank4
4212.329611,3894.6673,3469.152181,3209.471145,Kansl1
326.3395963,277.0016512,428.4038301,417.2856963,Kansl1l
4055.859647,4176.501164,2577.840196,2545.544973,Kansl2
0,0,0,0,Kansl2-ps
1483.977288,1766.396116,1509.26117,1203.603152,Kansl3
24.41949834,42.99402397,18.70154288,16.89578288,Kantr
0,0,0,0,Kap
6239.529371,6102.306161,6431.672392,6947.352641,Kars
0,0,0,0,Kars-ps1
146.6814728,163.2924387,165.6462695,159.6081988,Kat14
1915.422006,1916.118774,1838.859884,1836.320707,Kat2a
22.46066166,26.82136585,39.52257439,42.71837748,Kat2b
0,0,0,0,Kat2b-ps
1019.449124,1059.029849,1263.217283,1240.434103,Kat5
2946.253962,2521.249436,3490.166678,2283.20089,Kat6a
682.333923,684.7795053,835.3739312,835.9711518,Kat6b
0.97719863,0,0,0,Kat6b-ps1
0,0,0,0,Kat6b-ps2
1530.076157,1617.325904,1416.575488,1386.860994,Kat7
349.6886792,344.0728991,363.5262598,402.8304556,Kat8
288.4928634,274.002297,246.5698681,283.416292,Katna1
441.6701668,466.4007639,412.714632,441.7545833,Katnal1
66.42628718,67.32621533,74.98249374,88.76153979,Katnal2
171.3264962,130.2781011,144.3904793,157.7063535,Katnb1
682.0733371,727.1890097,545.117486,497.3169216,Katnbl1
289.4852238,259.3303809,1244.155237,1871.755311,Kazald1
617.8606484,564.5102818,845.0402696,628.9167239,Kazn
19.2998933,21.31829928,54.46338991,76.80158136,Kbtbd11
10.92796937,7.206620662,20.4960771,15.15946218,Kbtbd12
1.954397259,4.62183928,10.48795043,19.00002599,Kbtbd13
1193.980462,1249.926767,810.0396922,797.7557137,Kbtbd2
66.06855488,52.77627272,100.9949126,120.5999202,Kbtbd3
148.0924788,146.2348892,175.256109,215.5759838,Kbtbd4
46.0809544,49.36681656,40.74473763,49.3235304,Kbtbd6
263.6910112,287.103083,565.4587971,490.0660962,Kbtbd7
38.10306147,23.21070102,33.64149761,56.15382215,Kbtbd8
1418.923217,1316.752543,1165.619013,1247.779046,Kcmf1
6.840390408,4.62183928,17.68598692,4.222227997,Kcna1
0,0,0,0,Kcna10
1.900948695,2.257560561,7.907665843,6.415980767,Kcna2
4.885993148,3.697471424,4.195180171,6.333341996,Kcna3
1.498389618,1.417696697,6.436205245,2.704270458,Kcna4
2.931595889,1.848735712,1.048795043,0,Kcna5
79.25089568,75.05061761,134.8759287,86.82667049,Kcna6
0.97719863,0.924367856,0,0,Kcna7
876.3732978,853.3384848,1217.112837,895.9121751,Kcnab1
21.23188662,23.80694478,89.34636497,136.9122458,Kcnab2
93.97411426,55.90047796,69.72043282,79.32983005,Kcnab3
89.94502985,112.4450258,124.8682669,192.0397509,Kcnb1
4.941935975,4.581027721,0,0,Kcnb2
7.450621263,2.008769463,11.92283661,0.81714315,Kcnc1
20.10303778,22.04255562,28.92798006,13.35876001,Kcnc2
38.26067521,34.67495301,3.226642566,11.43841269,Kcnc3
0.97719863,0,0,0,Kcnc4
176.4877252,162.6977141,337.0185648,305.1591468,Kcnd1
7.817589038,9.24367856,62.92770257,28.50003898,Kcnd2
10.17993846,14.34075275,4.728824688,1.838005088,Kcnd3
0,4.617504085,0.583276374,5.042370411,Kcne1
3.908794519,1.848735712,61.87890752,47.50006497,Kcne1l
22.96964547,12.67470366,2.142515311,2.155832649,Kcne2
0,0,3.064496747,2.003853016,Kcne3
501.4151797,472.058003,887.7763535,526.9133781,Kcne4
16.6123767,21.26046069,26.21987607,12.66668399,Kcnf1
32.97037397,29.90883833,13.09912239,23.26906242,Kcng1
2.577905254,1.954909069,7.59579442,7.600252107,Kcng2
0,0.924367856,2.097590086,1.055556999,Kcng3
4.256704573,4.698035478,21.87710453,11.81429431,Kcng4
9.636627794,11.71959675,5.243975171,7.426773167,Kcnh1
8.261225333,4.499856548,28.07678752,28.71962434,Kcnh2
0.97719863,0.924367856,10.48795043,16.88891199,Kcnh3
5.026971211,3.804133954,0,3.257535295,Kcnh4
1.954397259,0.924367856,0,1.055556999,Kcnh5
8.440785436,3.902324045,1.771414621,2.676636114,Kcnh6
4.687557297,5.425936665,5.501690385,4.192645883,Kcnh7
0,0,0,0,Kcnh8
1.881777008,3.065290333,2.580683653,8.447230933,Kcnip1
1.532574747,4.478675136,2.503312269,0.216977473,Kcnip2
160.8469155,138.7278859,114.1833992,128.1213806,Kcnip3
30.40829295,28.72836315,12.21740544,8.663194144,Kcnip4
0,0.932990259,2.103176861,2.111119114,Kcnj1
10.80409081,7.532739198,14.69642326,42.55066058,Kcnj10
0,0,0,0,Kcnj11
2.117848864,2.003294284,0,0,Kcnj12
1.016870972,0.480876423,0,0,Kcnj13
25.07643271,10.46722102,14.33196917,4.926039579,Kcnj14
1189.035452,1017.751426,1108.03685,519.5425074,Kcnj15
6.895620045,5.219223426,5.416843743,3.191389369,Kcnj16
65.58984982,69.36244476,268.500557,236.1521582,Kcnj2
0,0,2.097590086,0,Kcnj3
69.38110271,68.40322135,16.78072068,12.66668399,Kcnj4
1.961887669,1.961826007,1.372882391,2.032358307,Kcnj5
0,0,0,0,Kcnj6
1.045811677,2.602423852,34.45202312,8.920048118,Kcnj8
0.97719863,1.654013081,2.097590086,1.175988296,Kcnj9
144.035519,130.7107425,75.20655588,153.458816,Kcnk1
26.60328302,27.6680634,0.500893235,1.543642687,Kcnk10
12.70358219,4.62183928,3.146385128,3.166670998,Kcnk12
8.816879709,4.633448645,113.3551451,199.4507767,Kcnk13
0.761935967,1.288064576,0,0,Kcnk15
0.656459606,0,0,0.712681033,Kcnk16
0,0,0,0,Kcnk18
1277.175324,1277.183185,810.007706,1299.217692,Kcnk2
4.680220347,4.919014676,2.792728497,1.128440106,Kcnk3
11.72638356,4.62183928,10.48795043,7.388898995,Kcnk4
33.36777068,39.8509,43.80395832,52.25435886,Kcnk5
87.09826436,70.50071077,250.0790551,317.0699112,Kcnk6
4.885993148,1.848735712,0,5.277784996,Kcnk7
0,0,0,0,Kcnk9
114.5628529,87.73970535,74.24072026,104.3598702,Kcnma1
36.25221011,30.72756644,27.35736813,24.1636419,Kcnmb1
0,0,0,0,Kcnmb2
1.954397259,3.697471424,0,1.055556999,Kcnmb3
36.50740664,41.10665209,19.33741064,15.16409741,Kcnmb4
84.50296284,96.07403571,137.7562449,140.4638236,Kcnn1
6.911537682,3.902871213,20.09351354,21.21521894,Kcnn2
26.32534961,28.75595349,55.26283334,74.34425438,Kcnn3
75.66632429,46.60284511,309.4362705,615.9588851,Kcnn4
0,0.237168877,0.120225512,0.19298845,Kcnq1
2.95652326,0.838084732,0.671380365,0.954251164,Kcnq2
24.11690136,14.37562964,30.8993013,22.60842744,Kcnq3
34.62257637,24.4373005,98.59096967,86.42978967,Kcnq4
292.1488239,289.3201349,224.3195517,231.8630937,Kcnq5
8.637613638,7.531931076,18.80625902,17.62774538,Kcnrg
18.56677396,19.41172498,452.0306634,472.8895357,Kcns1
0,0,0,0,Kcns2
2.95756736,6.527878249,0,2.453888281,Kcns3
2.155228155,15.89059267,10.99930539,24.39252609,Kcnt1
150.2578529,157.8467718,195.4331139,207.6113075,Kcnt2
11.03572243,4.898125991,11.25630358,6.492753006,Kcnu1
0,0,0,0,Kcnv1
0,0,0,0,Kcnv2
55.8205854,62.79827962,460.238113,415.5045313,Kcp
471.9746448,399.6433509,538.9199222,727.1080674,Kctd1
3622.961491,3679.004561,2559.535173,2623.080734,Kctd10
2300.446049,2280.820883,1219.745178,1010.922481,Kctd11
1919.794059,1961.263592,3342.362203,3218.862967,Kctd12
97.7154183,89.31166409,381.8854016,371.7601103,Kctd12b
197.1729124,207.4251324,201.5548383,215.8117978,Kctd13
18.70398838,21.94929396,75.46714076,103.7793904,Kctd14
802.2285963,597.6845153,649.725272,630.8397762,Kctd15
3.908794519,1.848735712,6.292770257,4.222227997,Kctd16
2423.062533,2267.036997,2415.457438,2374.227326,Kctd17
529.7466892,571.6563681,508.4023135,528.9691568,Kctd18
1.651587936,0.520886111,4.617721,8.664077908,Kctd19
305.9717903,324.9649511,474.121605,495.4279013,Kctd2
3117.194168,3133.08997,3578.227782,3522.287861,Kctd20
279.4788081,285.6296675,336.6632087,355.7227087,Kctd21
736.4994885,676.6540764,477.3697043,482.665488,Kctd3
5.863191778,3.697471424,9.439155385,17.94446899,Kctd4
2070.805532,2069.844432,1671.582425,1600.345902,Kctd5
488.5776336,477.8590605,475.5631995,428.7950055,Kctd6
34.62900332,36.0154127,78.6790297,78.66047538,Kctd7
166.5590191,163.4475948,359.1692734,314.3834624,Kctd8
1577.700888,1575.251051,984.8797929,1022.106935,Kctd9
1550.337477,1570.466374,1471.16093,1506.816801,Kdelc1
965.5992628,980.5497188,1849.632272,1539.315299,Kdelc2
2921.110849,2920.730249,4249.560943,4307.903836,Kdelr1
8711.725784,8440.636447,11028.14297,10710.37201,Kdelr2
4092.507861,4165.201559,5940.375122,6002.952655,Kdelr3
0,1.564516463,1.048791868,0,Kdf1
973.1635481,992.9417116,1114.592857,1089.36135,Kdm1a
396.2904024,371.784566,473.9136332,451.137611,Kdm1b
1272.116154,1253.000097,1165.131731,1266.778616,Kdm2a
408.6866775,419.9610199,479.559785,422.0211051,Kdm2b
