D0_PF_1,D0_PF_2,D7_PF_1,D7_PF_2,target_id
194.2177,204.7318,277.1844,316.6024,Haus8
0,0,0,0,Havcr1
153.9075,156.0366,994.5295,1274.822,Havcr2
2130.751,2306.6,1310.666,1325.254,Hax1
0,0.7250291,0,0.7822641,Hba-a1
0,0,1.011081,0,Hba-a2
1.797588,1.916767,1.132312,2.050522,Hba-ps4
0,0,0,0,Hba-x
0,0,0,0,Hbb-bh0
0,0,0,0,Hbb-bh1
0,0,0,0,Hbb-bh2
0,0,0,0,Hbb-bh3
0,0,0,0,Hbb-bs
0,0,0,0,Hbb-bt
0,0,0,0,Hbb-y
2764.691,3281.505,175.5084,148.6628,Hbegf
786.2935,737.083,1533.831,1468.604,Hbp1
0,0,0,0,Hbq1a
0,0,0,0,Hbq1b
1246.48,1214.085,723.0447,703.4746,Hbs1l
0.9083829,0.705441,4.197026,0.5432758,Hc
29.66021,35.46019,45.29248,65.61669,Hcar1
0.8987941,1.916767,29.44011,46.13674,Hcar2
1165.492,1056.873,1861.576,1662.206,Hccs
2235.237,2347.651,1794.212,1963.841,Hcfc1
1038.762,1118.434,3786.513,3439.421,Hcfc1r1
0,0,0,0,Hcfc1r1-ps1
0,0,0,0,Hcfc1r1-ps2
767.5032,741.535,729.4255,626.1784,Hcfc2
259.796,333.6439,1468.647,1958.794,Hck
79.09897,93.4087,1638.983,2134.79,Hcls1
11.01472,5.804696,23.73034,21.64846,Hcn1
156.194,146.7906,135.6347,157.0455,Hcn2
6.392061,8.954351,4.990922,6.622295,Hcn3
2.696382,0.9583834,0,1.025261,Hcn4
0,0,0.9925367,0,Hcrt
0,3.73647,0,0,Hcrtr1
0.8987941,0,14.66657,6.873746,Hcrtr2
8.831252,4.641203,67.53292,101.2581,Hcst
1394.762,1338.693,1409.557,1360.002,Hdac1
557.0277,495.0521,701.1666,751.6981,Hdac10
40.19414,43.57101,137.5874,126.9916,Hdac11
3043.598,2831.758,2782.791,2529.604,Hdac2
2715.757,2722.553,3385.682,3255.593,Hdac3
186.4232,206.7284,142.4479,115.2776,Hdac4
508.4292,511.5168,857.2945,869.0625,Hdac5
156.8003,168.6822,219.947,219.2047,Hdac6
5699.866,5296.98,4703.051,4105.968,Hdac7
551.2844,556.8456,440.7157,514.7225,Hdac8
35.84085,37.38736,517.0115,558.2804,Hdac9
3.197627,3.358034,4.72729,2.703272,Hdc
394.864,380.134,331.9922,297.0756,Hddc2
286.4219,314.2763,239.3593,198.5571,Hddc3
2866.525,2776.036,1808.056,1848.018,Hdgf
0,0.9583834,0,0,Hdgfl1
566.6968,582.3365,526.047,491.4473,Hdgfl2
524.4779,469.331,609.7096,451.9393,Hdgfl3
2271.732,2269.942,2062.45,2243.425,Hdhd2
60.96264,61.95007,113.8296,100.0001,Hdhd3
334.7511,376.7757,333.3856,358.8416,Hdhd5
6508.268,6396.214,5308.374,5046.868,Hdlbp
128.116,102.9343,76.37578,49.73032,Hdx
237.5606,227.6351,123.1009,142.2222,Heatr1
1687.497,1572.199,1009.784,1057.067,Heatr3
0,0.9583834,1.132312,3.075783,Heatr4
2561.138,2505.207,2832.495,2997.746,Heatr5a
2330.573,2356.665,2265.756,2254.549,Heatr5b
131.0727,143.9847,132.7597,149.747,Heatr6
0.8987941,0,0,0,Heatr9
274.7026,258.3158,915.8382,1076.7,Hebp1
883.6207,1016.786,1423.386,1310.489,Hebp2
673.0462,574.2008,486.0654,477.4131,Heca
2496.036,2421.446,1746.236,1781.028,Hectd1
142.4186,128.5291,58.44968,39.39729,Hectd2
128.713,144.6245,255.7804,300.3879,Hectd3
252.8144,277.5451,275.058,265.7703,Hectd4
12.23095,31.50125,3.488638,10.06352,Hecw1
150.8329,130.0511,96.41178,55.89882,Hecw2
990.3097,1022.431,1762.817,1861.339,Heg1
455.3036,404.654,1306.128,1267.006,Helb
172.3254,177.7582,112.4436,104.8038,Hells
137.382,139.058,120.5987,119.2848,Helq
0,0,0,0,Helt
632.305,713.9245,609.0443,599.6287,Helz
1271.661,1268.089,2242.578,1741.606,Helz2
1.517655,4.720682,1.207058,2.163306,Hemgn
95.94006,146.3172,123.4258,182.1472,Hemk1
5.191666,1.985463,4.343044,7.939648,Henmt1
1.57675,3.299949,3.314606,0.6013383,Hepacam
5.877296,0.9146938,9.110959,0,Hepacam2
147.3195,118.3873,345.215,279.0444,Heph
0.8987941,0.9583834,0,0,Hephl1
760.1425,744.887,930.7475,1047.351,Herc1
728.4602,704.5035,571.2121,618.3929,Herc2
148.3957,159.7048,33.99642,47.95141,Herc3
339.1119,305.2257,266.5568,315.3378,Herc4
30.05575,34.33237,113.7682,105.2774,Herc6
1527.748,1571.459,827.428,815.5366,Herpud1
2888.582,2863.453,2681.673,2749.634,Herpud2
388.8318,407.7222,131.8353,117.7829,Hes1
6.41794,0,1.978346,0,Hes2
0,0,0.8164584,0,Hes3
0.4889197,0,8.106124,0.5605335,Hes5
353.481,338.7025,686.1209,758.149,Hes6
7.822197,15.38025,11.46835,13.87236,Hes7
0,0,2.058052,1.865155,Hesx1
4217.11,4418.1,24707.02,31808.67,Hexa
928.676,911.3582,11291.44,13901.07,Hexb
178.1927,183.446,249.7374,235.801,Hexdc
1415.601,1403.073,2425.412,2801.013,Hexim1
42.1253,38.51281,64.7596,77.92976,Hexim2
14.4368,17.78626,6.329359,6.320015,Hey1
56.4869,80.76639,18.84072,24.64838,Hey2
4.225417,1.627343,5.497491,1.538474,Heyl
116.0583,94.49644,1080.322,1476.748,Hfe
0,0,0,1.025261,Hfe2
0,0,0,0,Hfm1
0,3.848599,3.389037,1.025261,Hgd
318.6772,229.7065,601.4324,587.2726,Hgf
7.276903,6.006978,2.447044,1.878477,Hgfac
645.7524,653.2893,417.0949,426.7528,Hgh1
2105.277,2242.874,2172.898,2307.605,Hgs
437.8846,425.3391,1276.301,1322.692,Hgsnat
321.5933,342.387,259.1195,244.2632,Hhat
0.1554237,0.3324151,2.389068,0.3676187,Hhatl
16.70287,21.64762,383.9579,545.3545,Hhex
56.43329,59.35543,1.87182,5.496287,Hhip
1034.112,835.6084,361.0044,289.1458,Hhipl1
2.62094,1.030582,2.438809,3.713914,Hhipl2
0.8987941,0,0,0,Hhla1
1886.743,1901.75,2247.305,2209.39,Hibadh
213.4112,201,199.6338,184.4743,Hibch
767.3718,730.9552,771.0684,854.0207,Hic1
128.742,159.9021,164.4545,177.2559,Hic2
17.34114,19.60246,60.55793,50.15632,Hid1
2689.035,2303.02,2724.308,2308.704,Hif1a
1164.039,1167.042,1234.34,1261.901,Hif1an
4.165884,3.138301,5.284083,3.387274,Hif3a
412.6577,424.0168,533.7953,687.8133,Higd1a
0,0,0,0,Higd1b
0,0,0,0,Higd1c
1884.771,2109.402,2540.908,2775.381,Higd2a
704.3841,706.9737,747.9179,753.1189,Hikeshi
316.8377,305.0911,351.8224,334.0443,Hilpda
5.392765,1.916767,0,1.025261,Hils1
187.6686,196.2205,216.2206,205.3668,Hinfp
4213.405,4418.862,4482.805,5009.051,Hint1
246.8179,253.4452,396.2373,450.2809,Hint2
127.4818,120.8674,243.4488,252.2699,Hint3
616.1451,667.8707,1589.159,1931.232,Hip1
79.37908,89.2884,29.68872,23.69355,Hip1r
1805.769,1789.802,1726.856,1808.925,Hipk1
445.3741,391.0802,448.7843,548.2624,Hipk2
2375.512,2241.852,1818.421,1953.673,Hipk3
58.7757,52.70026,57.14517,53.57388,Hipk4
490.3073,469.704,404.386,440.6469,Hira
387.2127,378.2153,409.8224,453.1219,Hirip3
3.595176,0.9583834,2.264624,2.050522,Hist1h1a
8.987941,3.833534,4.529248,3.075783,Hist1h1b
2147.219,2165.947,2985.905,3211.112,Hist1h1c
51.75132,47.18852,21.64224,18.90504,Hist1h1d
18.8397,26.2015,17.69542,18.45926,Hist1h1e
0,0,0,0,Hist1h1t
0,0,0,0,Hist1h2aa
16.02055,11.98819,4.677883,10.41562,Hist1h2ab
15.53107,19.19248,20.38162,28.16778,Hist1h2ac
17.38855,16.06953,8.614303,13.14555,Hist1h2ad
16.52802,11.57714,37.92407,18.59217,Hist1h2ae
0,0,4.02407,0,Hist1h2af
18.15153,20.63121,12.32327,12.0273,Hist1h2ag
3.124534,3.759527,0,0,Hist1h2ah
7.565061,5.127423,4.772213,9.061104,Hist1h2ai
1.091835,0,0,0,Hist1h2aj
0.9136307,0.9583834,0,1.025261,Hist1h2ak
0,0,0,0,Hist1h2al
0,0,0,0,Hist1h2an
0,1.83793,4.661413,0,Hist1h2ao
7.971178,1.821692,0,9.393719,Hist1h2ap
0,0,0,0,Hist1h2ba
4.493971,1.063872,3.396936,1.025261,Hist1h2bb
1467.818,1520.159,2914.868,2825.58,Hist1h2bc
39.99327,44.13732,62.75901,53.70525,Hist1h2be
3.615671,0.9583834,1.140555,1.028664,Hist1h2bf
30.27184,26.35332,26.75149,27.51201,Hist1h2bg
7.529977,9.520451,3.8467,9.441171,Hist1h2bh
17.07709,21.08444,5.66156,8.215352,Hist1h2bj
4.52295,2.789014,0,1.557087,Hist1h2bk
0.8987941,0,0,0,Hist1h2bl
0,2.87515,1.132312,1.025261,Hist1h2bm
1.007475,0,2.264624,2.061182,Hist1h2bn
0.7253335,1.63526,6.291061,1.408693,Hist1h2bp
23.17743,34.18531,22.26113,16.67195,Hist1h2bq
16.1157,23.75298,16.9702,4.542514,Hist1h2br
1.837169,1.006399,2.341417,1.035078,Hist1h3a
15.90304,26.20463,3.811211,9.183037,Hist1h3b
23.73997,19.85645,10.44071,8.259712,Hist1h3c
27.01903,19.7633,25.90877,18.61289,Hist1h3d
7.438823,5.789968,5.920206,3.587306,Hist1h3e
4.371393,5.750301,6.535227,6.698334,Hist1h3f
2.715315,2.919475,4.987948,4.140915,Hist1h3g
4.29494,3.658462,4.014838,0,Hist1h3h
7.516144,6.097437,3.978394,0,Hist1h3i
9.306908,0.9822079,3.514334,6.420047,Hist1h4a
8.458442,6.669605,3.471837,5.123137,Hist1h4b
5.429958,3.833534,2.264624,2.050522,Hist1h4c
14.4176,1.955846,6.793872,5.26591,Hist1h4d
4.593339,0,1.158432,1.025261,Hist1h4f
14.80032,10.54222,12.63318,12.522,Hist1h4h
111.4741,112.0986,175.5807,181.4712,Hist1h4i
4.543783,0,6.831558,2.06501,Hist1h4j
6.882872,1.916767,7.096327,10.82412,Hist1h4k
15.1165,8.850634,10.10659,7.74588,Hist1h4m
16.19278,12.20998,15.20027,8.47377,Hist1h4n
422.9509,554.5676,748.2284,812.2948,Hist2h2aa1
118.5583,74.13195,136.1073,234.4966,Hist2h2aa2
0.8987941,0,2.264624,1.025261,Hist2h2ab
1.797588,0,1.132312,4.101043,Hist2h2ac
1.797588,0,2.264624,0,Hist2h2bb
53.92765,71.87876,149.4652,175.3196,Hist2h2be
3.95561,0,3.416888,4.93504,Hist2h3b
186.5628,171.5901,217.9139,186.8096,Hist2h3c1
81.64436,91.27319,117.5749,122.023,Hist2h3c2
12.58312,9.583834,11.32312,6.151565,Hist2h4
563.1728,540.2423,845.9707,918.2298,Hist3h2a
0,0,0,0,Hist3h2ba
0,0,0,1.025261,Hist3h2bb-ps
12.01105,9.811209,6.798876,12.43795,Hist4h4
78.99885,85.15653,86.05571,107.4224,Hivep1
844.5948,880.7475,1002.032,812.9074,Hivep2
87.62601,105.1336,235.2785,331.0662,Hivep3
3729.697,3529.585,3126.45,2934.567,Hjurp
471.6877,474.5611,751.3306,783.7547,Hk1
574.9233,560.7261,421.514,517.5166,Hk2
145.6381,158.3563,6148.019,9361.709,Hk3
1.038964,0,4.346412,3.905484,Hkdc1
426.2784,480.2783,579.2583,590.9298,Hlcs
6.905378,7.979465,31.93986,35.52662,Hlf
719.3484,764.9586,969.7232,912.0611,Hltf
103.2985,113.0014,297.0971,466.843,Hlx
774.4061,801.5709,1045.037,1162.497,Hmbox1
430.9076,481.7366,552.5913,576.4896,Hmbs
423.292,446.8008,391.9177,354.9791,Hmces
127.4366,137.639,341.8002,249.8861,Hmcn1
91.19344,96.43792,21.57469,21.2872,Hmcn2
1065.66,1111.213,1215.906,1193.77,Hmg20a
655.719,694.0986,984.6626,942.5856,Hmg20b
14433.22,14897.29,5246.52,6759.946,Hmga1
9.581352,8.606599,1.432831,6.529322,Hmga1b
5639.362,5597.395,1268.418,1004.797,Hmga2
4807.003,4340.964,5039.224,4478.863,Hmgb1
0,0,0,0,Hmgb1-ps1
0,0,0,0,Hmgb1-ps11
0,6.378004,4.994201,6.943208,Hmgb1-ps2
13.65511,10.02098,17.11626,17.9481,Hmgb1-ps3
0.9034803,0,0,0,Hmgb1-ps4
0,0,1.13729,4.116662,Hmgb1-ps5
0,0,1.134124,0,Hmgb1-ps6
0,0,0,0,Hmgb1-ps7
0,0,3.396936,11.27787,Hmgb1-ps8
0,0,0,0,Hmgb1-ps9
0.8987941,0.9583834,2.264624,2.050522,Hmgb1-rs16
0,0,0,0,Hmgb1-rs17
0,0,0,1.025261,Hmgb1-rs18
0,0,0,0,Hmgb1l
332.4358,363.3288,416.0414,377.1808,Hmgb2
822.9774,768.7728,758.3902,735.9562,Hmgb3
0,0,0,0,Hmgb3-ps
0,0,0,0,Hmgb4
468.0065,448.8888,1037.179,1252.145,Hmgcl
9.925488,19.27316,9.058496,2.405299,Hmgcll1
687.9233,689.7676,568.7471,663.1234,Hmgcr
4676.139,4123.851,6194.637,6034.194,Hmgcs1
3.156607,3.345945,81.05988,105.534,Hmgcs2
3335.267,3214.078,2427.168,2336.8,Hmgn1
3799.775,3711.674,4393.282,4145.347,Hmgn2
0,0,0,0,Hmgn2-ps1
0,0,0,0,Hmgn2l6
858.9588,852.793,1079.44,816.1517,Hmgn3
310.9828,288.4734,448.3956,401.6042,Hmgn5
2342.924,2386.375,1650.292,1857.621,Hmgxb3
177.4548,164.8984,123.9304,126.8586,Hmgxb4
530.3941,462.0408,342.3767,327.731,Hmmr
12126.18,12397.8,5493.423,7243.994,Hmox1
1001.99,1034.897,2442.998,2886.233,Hmox2
0,4.789246,0.6395171,0.5815629,Hmx1
3.173011,1.873548,5.476149,1.698262,Hmx2
0.8987941,0.9583834,0,0,Hmx3
0,0,0,3.673069,Hnf1a
0,0,0,0,Hnf1b
0,0,0,0,Hnf4a
0,0,1.103895,1.052243,Hnf4g
23.82785,27.19916,146.6357,130.2333,Hnmt
9206.348,9100.809,8878.458,8753.677,Hnrnpa0
26791.77,26015.61,17063.89,16347.42,Hnrnpa1
1.800387,0.9598177,0,0,Hnrnpa1l2-ps
0,0.9598318,1.132653,0,Hnrnpa1l2-ps2
24758.56,23806.53,21311.53,20341.41,Hnrnpa2b1
4306.747,4149.579,3248.063,3474.436,Hnrnpa3
23718.86,23454.86,17857.26,18325.1,Hnrnpab
7512.57,7234.289,6080.898,5991.717,Hnrnpc
4724.083,4319.859,3706.429,3503.185,Hnrnpd
4162.264,4007.698,3667.749,3399.262,Hnrnpdl
16070.58,15794.39,15271.68,16291.95,Hnrnpf
5361.203,5083.726,3321.352,3013.74,Hnrnph1
4239.273,4095.4,4408.624,4678.063,Hnrnph2
767.0535,786.1871,700.1303,640.2193,Hnrnph3
7526.291,6905.379,6949.133,6396.232,Hnrnpk
13779.9,14528.65,11566.13,13374.43,Hnrnpl
3323.918,3090.593,2479.087,2363.231,Hnrnpll
6599.24,6403.252,5368.459,5613.626,Hnrnpm
3773.905,3480.155,3059.387,2856.004,Hnrnpr
3778.449,3559.845,3059.226,3158.251,Hnrnpu
4254.552,4181.799,4795.395,5054.986,Hnrnpul1
9933.473,9881.891,10816.98,10996.95,Hnrnpul2
24.51512,35.49284,76.57759,73.15628,Hoga1
376.7072,302.6628,199.1785,174.0465,Homer1
204.8161,236.6014,154.3132,122.0493,Homer2
839.6571,890.0109,923.1823,1080.532,Homer3
155.6259,136.5319,264.1091,207.7557,Homez
2.348429,1.111858,0.7570753,3.229344,Hook1
370.4406,368.5862,454.7872,582.0044,Hook2
941.4093,844.4773,616.4486,525.8921,Hook3
18.41141,16.16791,57.69466,73.56958,Hopx
0,0,1.188924,0,Hormad1
2.628076,2.004024,4.275766,5.195772,Hormad2
36.06633,20.88045,38.45807,35.89782,Hoxa1
0,0,0,0,Hoxa10
0,0,0,0,Hoxa11
0,0,0,0,Hoxa13
0,2.87515,3.396936,1.025261,Hoxa2
0.5948449,2.131414,2.250723,2.041432,Hoxa3
0,0.9583834,2.264624,10.25261,Hoxa4
0,0,0,1.025261,Hoxa5
0,0,0,0,Hoxa6
0.2739301,0.2925905,0.3474289,1.472497,Hoxa7
1.289538,0,0,0,Hoxa9
1.722157,0.6123599,0.7243569,0,Hoxb1
0,0,0,0,Hoxb13
1.400889,0,1.762459,4.777647,Hoxb2
0.5565691,0,10.4632,7.173255,Hoxb3
3.595176,2.87515,37.56827,68.9871,Hoxb4
0.7390085,0,0,0,Hoxb5
0,0,0,0,Hoxb6
0,0,0,0,Hoxb7
0,0,0,0,Hoxb8
15.35772,15.83862,9.751262,2.206726,Hoxb9
0,0,0,0,Hoxc10
0,0,0,0,Hoxc11
0,0,0,0,Hoxc12
14.38071,17.2509,3.396936,6.151565,Hoxc13
3.740847,0.9971859,0,0,Hoxc4
0.5063488,0,0,0,Hoxc5
0,0.4542551,0,0.4907416,Hoxc6
2.027656,1.068766,1.264646,3.455468,Hoxc8
2.12131,2.246442,2.003683,2.526816,Hoxc9
0,0,24.91086,12.30313,Hoxd1
0,0,0,0,Hoxd10
0.5703651,0,0,0,Hoxd11
0,0,0,0,Hoxd12
0,0,0,0,Hoxd13
28.56871,4.170375,237.6572,141.9561,Hoxd3
26.16531,13.66325,133.6781,119.5857,Hoxd4
168.0477,97.52684,562.5715,442.2663,Hoxd8
18.23099,27.44601,179.742,165.2348,Hoxd9
6.59497,7.979955,9.463345,31.91988,Hp
4402.211,4207.277,5231.841,5276.374,Hp1bp3
0,0,3.374558,2.086493,Hpca
750.4288,810.322,1041.934,1289.142,Hpcal1
6.763824,0,0,7.079869,Hpcal4
0,0,0,0,Hpd
18.87468,25.87635,10.19081,13.32839,Hpdl
722.4505,609.1145,879.7689,809.0989,Hpf1
17.97588,18.20928,1214.971,1731.666,Hpgd
112.8273,154.7731,7811.692,10345.3,Hpgds
10.92495,7.334402,18.60718,35.28479,Hpn
3504.398,3576.687,3713.983,4209.721,Hprt
776.7211,854.9565,1258.511,1288.663,Hps1
857.7483,862.7718,1479.084,1524.169,Hps3
202.7979,191.9462,265.2099,297.2332,Hps4
287.0374,278.3709,293.9992,329.5953,Hps5
458.385,465.7743,584.273,705.3795,Hps6
113.7165,97.62615,1430.892,3014.395,Hpse
0,0,0,0,Hpse2
15.23885,18.66953,12.11861,10.3657,Hpx
134.715,104.3668,2457.651,1969.233,Hr
2771.985,2889.918,1898.02,2035.192,Hras
24.82059,31.90478,35.42168,28.95868,Hrasls
0.8987941,0,2.161173,0,Hrasls5
3.62962,6.094382,6.58156,14.77394,Hrc
16.17829,25.87635,29.44011,35.88413,Hrct1
0,0,0,0,Hrg
7.29094,10.68962,3.444359,6.237177,Hrh1
4.889806,5.233296,17.44332,16.09064,Hrh2
0,0,0,0,Hrh3
0,0,0,0,Hrh4
0.5247636,0,0,0,Hrk
0,0,0,1.051463,Hrnr
117.742,131.2926,278.0963,291.1741,Hs1bp3
1256.738,1214.186,1123.519,1070.724,Hs2st1
28.99124,25.77271,16.00771,28.18801,Hs3st1
0,0,0,0,Hs3st2
126.1656,161.996,133.9957,114.8401,Hs3st3a1
657.8047,722.4294,367.466,353.6372,Hs3st3b1
2.612914,3.537406,4.292279,1.282799,Hs3st4
1.570946,1.916767,17.18128,11.65683,Hs3st5
1.797588,4.791917,0,1.025261,Hs3st6
2264.375,2244.621,3236.28,3254.692,Hs6st1
9221.913,9917.799,6301.882,5554.217,Hs6st2
0,0,3.396936,4.101043,Hs6st3
2659.91,2610.105,4124.144,4120.133,Hsbp1
5.171712,1.955853,5.802512,1.13774,Hsbp1l1
59.72517,66.20986,189.171,229.2587,Hscb
13.87812,9.344513,53.16445,56.11806,Hsd11b1
7.190353,8.625451,7.926184,6.151565,Hsd11b2
111.4505,93.92157,22.64624,27.68204,Hsd17b1
1983.225,1972.074,2443.002,2442.679,Hsd17b10
937.4535,899.7468,2569.4,2841.238,Hsd17b11
3092.747,2842.719,3033.526,3249.108,Hsd17b12
2.003539,2.355285,1.699081,2.352863,Hsd17b13
4.739605,4.958887,11.70234,16.06807,Hsd17b14
0,0,0,0,Hsd17b2
0,0,0,0,Hsd17b3
401.9492,394.9389,671.0384,751.0085,Hsd17b4
0,0,0,0,Hsd17b6
386.5581,329.0944,355.8061,334.5164,Hsd17b7
0,0,0,0,Hsd3b1
2.727289,3.623653,0,3.514344,Hsd3b2
0,2.497105,2.567057,1.161169,Hsd3b3
0.4554703,0.6583491,0,0,Hsd3b4
0,0,0,0,Hsd3b5
0,0.9583834,4.388098,1.025261,Hsd3b6
168.6781,150.9535,498.9554,619.5739,Hsd3b7
225.2205,251.4046,706.8508,837.7704,Hsdl1
911.2476,821.5258,905.8496,868.3959,Hsdl2
1886.569,1959.894,1414.258,1450.744,Hsf1
549.0209,586.8166,494.1115,456.6691,Hsf2
4.493971,9.718862,7.926184,6.151565,Hsf2bp
0.8467463,1.352043,1.595933,1.442276,Hsf3
31.19079,33.81423,162.4272,185.3269,Hsf4
1.797588,0.9583834,3.396936,0,Hsf5
0,0,0,0,Hsfy2
3.953823,0.7774352,9.185632,6.323246,Hsh2d
0,0,6.169263,0,Hsp25-ps1
3849.96,3533.455,1738.556,1480.34,Hsp90aa1
16696.43,16381.86,12019.24,11896.6,Hsp90ab1
20765.15,20236.65,11939.19,11052.15,Hsp90b1
184.2528,190.7183,277.4164,257.3405,Hspa12a
416.6577,426.4602,597.2839,537.677,Hspa12b
1810.239,1803.478,1550.899,1354.743,Hspa13
703.0704,698.7057,642.9435,649.7766,Hspa14
433.8683,430.7315,291.336,278.8376,Hspa1a
1223.335,1284.589,638.2308,676.7055,Hspa1b
84.66014,84.52356,45.35378,77.91982,Hspa1l
402.4805,457.9034,419.9119,410.954,Hspa2
9761.127,8875.625,5635.826,5861.265,Hspa4
286.8768,266.893,126.3614,143.3735,Hspa4l
9820.401,9864.015,5255.688,5503.366,Hspa5
28735.26,28718.48,22647.25,24002.84,Hspa8
6595.843,6385.444,1971.726,2071.638,Hspa9
0,0,0,0,Hspa9-ps1
2235.541,2602.908,1440.027,1315.954,Hspb1
457.7242,437.2723,398.05,343.0313,Hspb11
69.21014,85.08317,345.9942,315.0174,Hspb2
4.493971,1.916767,0,1.025261,Hspb3
630.1199,672.0245,387.7664,454.3931,Hspb6
441.1141,402.3009,1098.927,831.5917,Hspb7
1643.694,1584.529,1183.028,1095.106,Hspb8
6.59376,11.42932,17.67049,17.90954,Hspb9
690.2739,652.6591,343.8478,294.2499,Hspbap1
534.9928,603.9024,687.1808,803.1035,Hspbp1
5427.3,5031.801,2498.122,2414.428,Hspd1
0,0,1.132312,0,Hspd1-ps1
0,0,0,0,Hspd1-ps2
8.184294,5.42145,1.296499,2.356212,Hspd1-ps3
1.797588,0,1.132312,2.050522,Hspd1-ps4
7108.11,6769.402,5456.995,5298.937,Hspe1
0,0,0,0,Hspe1-ps1
0,0,0,0,Hspe1-ps2
0,0,0,1.025261,Hspe1-ps3
0,0.9583834,0,0,Hspe1-ps4
0,0,0,0,Hspe1-ps5
0,0,0,0,Hspe1-ps6
74104.12,79434.33,51192.84,47633.87,Hspg2
1899.112,1865.015,1111.386,838.2801,Hsph1
1027.956,961.2839,1624.07,1860.032,Htatip2
1871.631,1827.412,2021.431,1911.711,Htatsf1
0,0,1.132312,0,Htr1a
430.0152,443.1704,163.7648,135.5995,Htr1b
2.111673,1.002761,0,0,Htr1d
0,0.9583834,1.132312,1.025261,Htr1f
142.0095,102.547,241.1825,185.5722,Htr2a
7.12967,4.889928,171.8739,166.2012,Htr2b
0,0,0,0,Htr2c
0,0,0,0,Htr3a
0.8987941,0,0,2.050522,Htr3b
0,0,0,0,Htr4
0,0,0,0,Htr5a
1.797588,0,0,1.025261,Htr5b
4.79723,2.192693,6.568744,7.41814,Htr6
89.03633,81.37099,18.23928,26.47145,Htr7
2928.126,2937.752,9750.677,9153.86,Htra1
1758.558,1887.77,1620.455,1825.392,Htra2
108.2531,90.32153,1297.939,1292.466,Htra3
7.224607,9.540314,11.2832,7.50757,Htra4
806.2147,881.9814,783.126,869.9158,Htt
162.6817,149.5078,93.9819,77.91982,Hunk
419.6055,439.628,281.3471,316.8249,Hus1
0,1.916767,1.132312,2.050522,Hus1b
925.554,895.403,673.4873,752.5309,Huwe1
40.36222,43.93088,683.429,1032.624,Hvcn1
218.6305,217.6461,784.06,1311.181,Hyal1
979.7476,1063.973,1348.385,1661.023,Hyal2
6.465068,8.919529,15.5273,12.43781,Hyal3
0,0,0,0,Hyal4
0,0,0,0,Hyal5
2.696382,1.916767,0,0,Hyal6
0.8987941,3.115421,1.139234,0,Hydin
517.5864,535.6289,751.3365,725.5163,Hyi
444.1778,460.1802,376.3165,339.5101,Hykk
619.8232,577.9002,379.1009,389.5967,Hyls1
8537.835,8721.492,4108.19,4344.597,Hyou1
671.6146,646.2195,534.8597,425.3731,Hypk
0,0,0,0,Hypm
1.55144,4.925828,3.952406,0.5783729,I0C0044D17Rik
3.632749,1.69973,13.15076,14.56779,I830077J02Rik
0.5802078,0.6187891,1.466978,0,I830127L07Rik
1021.949,1118.612,1514.458,1434.914,Iah1
0,0,0,0,Iapp
1656.763,1695.894,569.4497,616.4191,Iars
1782.505,1771.348,1852.186,1925.225,Iars2
33.02855,40.20103,41.97976,46.56073,Iba57
35.05297,35.46019,262.6964,2700.537,Ibsp
2040.995,1892.403,1617.485,1423.927,Ibtk
176.8098,117.7558,80.01035,47.48205,Ica1
24.20377,26.98252,18.02738,4.986939,Ica1l
1448.245,1438.317,2133.2,2322.211,Icam1
5.050195,2.174208,14.45766,13.41964,Icam2
9.86212,8.655771,6.536756,3.200317,Icam4
115.0456,119.7979,139.2744,139.4355,Icam5
321.4928,310.5224,205.2927,215.7804,Ice1
53.89396,58.79021,58.31589,50.14202,Ice2
1025.921,1022.613,1078.638,890.1204,Ick
1903.785,1922.482,1695.753,1754.562,Icmt
2.96033,0,2.773829,2.424896,Icos
65.13828,72.17148,348.9085,368.1156,Icosl
1244.699,1282.28,2017.754,1879.027,Id1
830.1995,805.0728,2956.776,2884.209,Id2
2870.066,3153.058,3975.8,3707.568,Id3
621.0667,518.4854,1255.734,1236.465,Id4
1165.068,1161.732,872.5027,877.2653,Ide
924.5479,838.2446,2238.548,2308.965,Idh1
1206.011,1156.853,2552.718,2676.989,Idh2
4067.37,4043.21,2387.933,2417.144,Idh3a
1829.043,1821.992,2331.976,2468.277,Idh3b
1027.382,1034.283,1217.452,1357.446,Idh3g
417.2195,352.4524,431.924,439.6477,Idi1
5.404911,3.844326,2.320385,0,Idi2
450.6569,464.5678,835.0367,723.1736,Idnk
7.806955,4.624907,6.557746,5.938968,Ido1
10.22667,7.039955,18.64371,8.65005,Ido2
1389.752,1443.758,1296.574,1271.918,Ids
523.2832,507.575,1311.57,1575.183,Idua
2897.712,2954.696,885.468,843.7897,Ier2
2356.638,2320.246,365.7368,357.816,Ier3
1385.258,1255.526,1361.401,1296.97,Ier3ip1
3660.788,3931.289,2068.734,2302.736,Ier5
1534.242,1568.874,939.819,1057.044,Ier5l
1129.064,992.3503,1756.602,2072.521,Iffo1
2676.544,2691.65,1877.859,1925.595,Iffo2
0,0.9583834,0,0,Ifi202b
52.47951,51.61024,1314.607,1329.162,Ifi203
0.8987941,0,29.44011,19.56197,Ifi203-ps
258.5239,173.0707,1367.314,1277.708,Ifi204
4.625366,7.550793,66.17351,112.0889,Ifi205
0,1.01136,40.67249,24.96918,Ifi206
